village_id,name,state,lat,lon,elevation_m,temp_c,eto_mm_day,rainfall_jjas_mm,inside_validated_band
ka.geojson:28302,Gosabal,KA,16.18255,75.00629,610.4,25.24,3.47,348.5,False
ka.geojson:28303,Hidkal Nmct,KA,16.164,74.64042,664.3,24.3,3.18,482.1,False
ka.geojson:28304,Water Body,KA,16.11094,74.56993,658.3,23.39,2.9,547.4,False
ka.geojson:28305,Majati,KA,16.16508,74.58208,649.4,23.8,3.03,501.9,False
ka.geojson:28306,Rudnikhurd,KA,16.1789,75.22891,607.4,25.62,3.72,330.4,False
ka.geojson:28307,Hunnur,KA,16.16583,74.60502,647.5,23.82,3.03,485.4,False
ka.geojson:28308,Wadishidlihal,KA,16.15965,74.56598,659.4,23.74,3.03,518.7,False
ka.geojson:28309,Upparatti,KA,16.16682,74.8983,553.3,25.61,3.5,364.3,False
ka.geojson:28310,Mannikeri,KA,16.17404,75.05987,636.9,25.07,3.46,344.1,False
ka.geojson:28311,Jinral,KA,16.14794,74.55119,660.6,23.73,3.02,539.3,False
ka.geojson:28312,Nadigudikhetra,KA,16.15755,74.67161,623.8,24.56,3.2,457.9,False
ka.geojson:28313,Ankalgudketra,KA,16.15919,74.68587,648.2,24.4,3.19,444.6,False
ka.geojson:28314,Majali,KA,16.15827,74.57158,649.4,23.8,3.03,511.6,False
ka.geojson:28315,Maladinni,KA,16.15107,74.86417,573.5,24.89,3.22,374.7,False
ka.geojson:28316,Yemakanmardi,KA,16.1407,74.53125,671.3,23.66,3.02,565.6,False
ka.geojson:28317,Hospet,KA,16.14789,74.65579,627.7,24.54,3.2,466.8,False
ka.geojson:28318,Betageri,KA,16.15886,74.96316,570.2,25.5,3.49,359.8,False
ka.geojson:28319,Shidlihal,KA,16.15211,74.56481,648.9,23.81,3.03,525.3,False
ka.geojson:28320,Mavnur,KA,16.12929,74.72996,666.1,24.29,3.18,433.4,False
ka.geojson:28321,Thanahattargi,KA,16.13017,74.51514,699.4,23.48,3.01,607.0,False
ka.geojson:28322,Bagarnal,KA,16.15101,75.01679,606.2,25.27,3.47,351.3,False
ka.geojson:28323,Dasanal,KA,16.14828,75.04898,626.8,25.14,3.46,344.4,False
ka.geojson:28324,Hulkund,KA,16.14969,75.12833,630.7,25.47,3.71,336.0,False
ka.geojson:28325,Mamadapur,KA,16.13275,74.92233,570.4,25.5,3.49,373.4,False
ka.geojson:28326,Kunnal,KA,16.15889,75.17802,602.2,25.66,3.72,334.9,False
ka.geojson:28327,Guttigolli,KA,16.15183,75.26505,627.5,25.49,3.71,329.2,False
ka.geojson:28328,Hattialur,KA,16.13971,74.68089,634.9,24.49,3.19,445.3,False
ka.geojson:28329,Mellikeri,KA,16.13442,75.07631,654.9,24.95,3.45,340.1,False
ka.geojson:28330,Rustumpur,KA,16.12198,74.65982,663.0,24.0,3.04,460.5,False
ka.geojson:28331,Mallholi,KA,16.13354,74.55496,668.9,23.68,3.02,581.3,False
ka.geojson:28332,Gumchinmardi,KA,16.11988,74.69691,658.2,24.04,3.05,453.4,False
ka.geojson:28333,Wantmuri,KA,16.10494,74.59188,696.2,23.14,2.88,527.1,False
ka.geojson:28334,Ramankatti,KA,16.12909,74.59837,651.6,23.79,3.03,524.3,False
ka.geojson:28335,Chilbhavi,KA,16.12539,74.63,650.8,24.39,3.18,481.6,False
ka.geojson:28336,Gudagenahatti,KA,16.12114,74.53833,679.8,23.25,2.89,619.8,False
ka.geojson:28337,Tondikatti,KA,16.1406,75.21909,624.8,25.51,3.71,332.1,False
ka.geojson:28338,Akkisagar,KA,16.13218,74.99932,583.9,25.42,3.49,353.1,False
ka.geojson:28339,Kot,KA,16.0952,74.42276,735.9,22.88,2.86,814.5,False
ka.geojson:28340,Attihal,KA,16.10263,74.43259,766.5,22.68,2.85,764.1,False
ka.geojson:28341,Kolavi,KA,16.11,74.81531,672.9,23.94,3.04,409.2,False
ka.geojson:28342,Ajjankatti,KA,16.12548,74.89064,567.1,25.53,3.49,384.0,False
ka.geojson:28343,Mangutti,KA,16.09703,74.50356,695.7,23.14,2.88,669.1,False
ka.geojson:28344,Pachapur,KA,16.11322,74.68305,663.3,24.0,3.04,467.1,False
ka.geojson:28345,Shigiholi,KA,16.10402,74.71282,679.7,23.9,3.04,447.0,False
ka.geojson:28346,Aralikatti,KA,16.10173,74.61152,724.8,22.95,2.87,508.9,False
ka.geojson:28347,Mugalihall,KA,16.10718,75.04552,620.6,24.86,3.3,354.9,False
ka.geojson:28348,Bidrewadi,KA,16.08574,74.44668,756.6,22.75,2.86,819.8,False
ka.geojson:28349,Bagarnal,KA,16.10892,74.64974,680.2,23.89,3.04,483.5,False
ka.geojson:28350,Bellanki,KA,16.09797,74.4141,730.4,22.92,2.87,799.9,False
ka.geojson:28351,Aldhal,KA,16.08636,74.45643,760.9,22.72,2.85,786.2,False
ka.geojson:28352,Hulikatti,KA,16.10507,74.85409,599.5,24.42,3.07,398.6,False
ka.geojson:28353,Chippalkatti,KA,16.12705,75.17731,619.0,25.55,3.71,335.7,False
ka.geojson:28354,Kodliwad,KA,16.08818,75.00918,617.9,24.87,3.3,362.4,False
ka.geojson:28355,Tavag,KA,16.09643,74.7779,716.5,23.66,3.02,430.4,False
ka.geojson:28356,Panchanaikanatti,KA,16.10531,74.89923,582.3,25.1,3.32,380.2,False
ka.geojson:28357,Hirekop K S,KA,16.10121,75.12574,651.9,25.09,3.55,342.3,False
ka.geojson:28358,Naganur K D,KA,16.0766,74.47346,736.9,22.87,2.86,708.2,False
ka.geojson:28359,Dhondgatti,KA,16.08832,74.40161,732.1,22.91,2.87,870.5,False
ka.geojson:28360,Bannibagi,KA,16.10279,74.64197,708.2,23.71,3.02,497.5,False
ka.geojson:28361,Govanakop K S,KA,16.11206,74.99834,592.9,25.04,3.31,349.2,False
ka.geojson:28362,Chikkanandi,KA,16.10312,74.94156,592.2,25.04,3.31,361.7,False
ka.geojson:28363,Kundargi,KA,16.09059,74.67662,665.3,23.99,3.04,475.4,False
ka.geojson:28364,Khavanewadi,KA,16.08479,74.41299,708.9,23.06,2.88,885.1,False
ka.geojson:28365,Gaddiholi,KA,16.0918,74.69345,675.1,23.93,3.04,462.7,False
ka.geojson:28366,Nagnur K M,KA,16.07991,74.48323,706.7,23.07,2.88,687.6,False
ka.geojson:28367,Makkalgeri,KA,16.06605,74.89399,611.7,24.91,3.3,384.6,False
ka.geojson:28368,Benachinmardi,KA,16.09172,74.72577,736.0,23.53,3.01,450.7,False
ka.geojson:28369,Karguppi,KA,16.09337,74.65026,706.5,23.72,3.02,499.8,False
ka.geojson:28370,Daddi,KA,16.07903,74.43157,701.1,23.11,2.88,858.3,False
ka.geojson:28371,Shettihalli,KA,16.07208,74.38207,722.0,22.97,2.87,1003.0,False
ka.geojson:28372,Salamwadi,KA,16.07717,74.40262,707.5,23.07,2.88,941.4,False
ka.geojson:28373,Ramewadi,KA,16.07052,74.43693,709.6,23.05,2.88,815.7,False
ka.geojson:28374,Nandihal,KA,16.08017,75.4102,607.6,25.68,3.72,324.7,False
ka.geojson:28375,Naganur,KA,16.07751,75.33208,632.8,25.22,3.56,329.0,False
ka.geojson:28376,Islampur,KA,16.06835,74.56736,721.9,22.97,2.87,603.3,False
ka.geojson:28377,Kadampur,KA,16.09168,75.20793,640.7,25.16,3.56,340.5,False
ka.geojson:28378,Kullur,KA,16.09489,75.23333,651.5,25.09,3.55,337.6,False
ka.geojson:28379,Modage,KA,16.07077,74.42003,700.9,23.11,2.88,884.5,False
ka.geojson:28380,Panchagaon,KA,16.09679,75.24509,657.5,25.05,3.55,336.3,False
ka.geojson:28381,Bidki,KA,16.08847,75.25712,658.4,25.05,3.55,334.2,False
ka.geojson:28382,Udapudi,KA,16.07849,75.26855,653.9,25.08,3.55,332.7,False
ka.geojson:28383,Bijaguppi,KA,16.09843,75.1782,625.3,25.26,3.56,341.9,False
ka.geojson:28384,Chikop K S,KA,16.09946,75.10898,665.9,24.56,3.28,344.0,False
ka.geojson:28385,Yallapur,KA,16.07995,74.65406,694.1,23.8,3.03,496.6,False
ka.geojson:28386,Sutagatti,KA,16.06072,74.5146,695.3,23.15,2.88,667.9,False
ka.geojson:28387,Basapur,KA,16.07471,74.63064,722.4,23.62,3.02,520.9,False
ka.geojson:28388,Dadibhavi,KA,16.05508,75.29283,644.0,25.14,3.55,331.2,False
ka.geojson:28389,Biranholi,KA,16.06749,74.53948,708.1,23.06,2.88,631.1,False
ka.geojson:28390,Dhasanatti,KA,16.07486,74.68566,687.0,23.85,3.03,487.2,False
ka.geojson:28391,Batakurki,KA,16.06402,75.35977,635.1,25.2,3.56,326.8,False
ka.geojson:28392,Hirenandi,KA,16.07135,74.91968,597.7,25.0,3.31,382.5,False
ka.geojson:28393,Maduwal,KA,16.05837,74.73904,692.2,23.81,3.03,471.0,False
ka.geojson:28394,Tawalgeri,KA,16.07733,74.96677,614.5,24.9,3.3,375.1,False
ka.geojson:28395,Maranhol,KA,16.05646,74.39568,710.4,23.05,2.88,945.0,False
ka.geojson:28396,Kamankop,KA,16.08402,75.1681,637.0,25.19,3.56,345.7,False
ka.geojson:28397,Parsenahatti,KA,16.05922,74.47919,702.3,23.1,2.88,704.5,False
ka.geojson:28398,Kaitanal,KA,16.06427,74.77807,674.3,23.93,3.04,440.5,False
ka.geojson:28399,Budnur,KA,16.06947,75.22544,642.6,25.15,3.55,336.6,False
ka.geojson:28400,Musalamari,KA,16.06685,74.67013,665.3,23.99,3.04,507.6,False
ka.geojson:28401,Sattigeri,KA,16.03822,75.04507,669.0,24.54,3.27,372.8,False
ka.geojson:28402,Akkatangerahal,KA,16.04484,74.71007,678.2,23.91,3.04,498.4,False
ka.geojson:28403,Khanagaon,KA,16.0349,74.80229,686.1,23.85,3.03,424.5,False
ka.geojson:28404,Hagedal,KA,16.06019,74.62545,698.5,23.77,3.03,540.4,False
ka.geojson:28405,Itanal,KA,16.07277,75.07014,669.3,24.54,3.27,354.4,False
ka.geojson:28406,Shahabandar,KA,16.03754,74.57995,727.0,22.94,2.87,621.5,False
ka.geojson:28407,Harankol,KA,16.04593,74.65137,673.1,23.94,3.04,557.6,False
ka.geojson:28408,Pudakalkatti,KA,16.05099,74.84982,691.3,23.82,3.03,401.7,False
ka.geojson:28409,Mallapur S A,KA,16.05538,74.67656,670.9,23.95,3.04,525.2,False
ka.geojson:28410,Nigenhatti,KA,16.03091,74.47728,761.5,22.71,2.85,789.6,False
ka.geojson:28411,Murakatnal,KA,16.0695,75.10685,662.7,24.58,3.28,355.1,False
ka.geojson:28412,Gudagop,KA,16.05852,75.12401,661.1,24.59,3.28,353.7,False
ka.geojson:28413,M Chandargi,KA,16.04698,75.13532,655.4,25.07,3.55,349.8,False
ka.geojson:28414,Halabhavi,KA,16.02209,74.54064,799.8,22.47,2.83,700.7,False
ka.geojson:28415,Sidnal,KA,16.05044,75.15718,642.6,25.15,3.55,345.7,False
ka.geojson:28416,Bhutaramanahatti,KA,16.0235,74.51318,808.5,22.41,2.83,719.9,False
ka.geojson:28417,Ramdurg,KA,16.03702,74.52021,785.5,22.56,2.84,690.1,False
ka.geojson:28418,Godihal,KA,16.03274,74.49668,787.5,22.55,2.84,741.7,False
ka.geojson:28419,Shirur,KA,16.03768,74.62297,728.0,22.93,2.87,592.4,False
ka.geojson:28420,Chanatti,KA,16.06155,75.19241,647.0,25.12,3.55,340.7,False
ka.geojson:28421,Kurabagatti,KA,16.05739,74.99134,644.4,24.7,3.29,367.8,False
ka.geojson:28422,Madamgeri,KA,16.02161,74.9679,627.8,24.81,3.29,396.6,False
ka.geojson:28423,Ankalgi,KA,16.02781,74.68952,695.3,23.79,3.03,513.2,False
ka.geojson:28424,Kotur,KA,16.02567,74.95667,611.3,24.92,3.3,391.4,False
ka.geojson:28425,Kadabi,KA,16.0207,74.93172,628.9,24.8,3.29,398.5,False
ka.geojson:28426,K Chandargi,KA,16.04179,75.09859,678.4,24.48,3.27,358.6,False
ka.geojson:28427,Shiltibhavi,KA,16.03486,74.87026,645.1,24.12,3.05,411.4,False
ka.geojson:28428,Gujanal,KA,16.02305,74.66128,736.8,23.53,3.01,551.8,False
ka.geojson:28429,Arabhavidhavalatti,KA,16.03001,74.71754,686.5,23.85,3.03,480.3,False
ka.geojson:28430,Gudagumnal,KA,16.054,75.2496,631.7,25.22,3.56,335.2,False
ka.geojson:28431,Jamanal,KA,16.03219,74.90028,620.9,24.85,3.3,397.8,False
ka.geojson:28432,Gutguddi,KA,16.00483,74.5849,776.5,22.62,2.84,675.3,False
ka.geojson:28433,Bajankatti,KA,16.01801,74.75161,734.0,23.54,3.01,455.0,False
ka.geojson:28434,Panagutti,KA,16.01669,74.60668,750.6,22.79,2.86,633.4,False
ka.geojson:28435,Channapur,KA,16.04662,75.37797,657.8,25.36,3.69,326.8,False
ka.geojson:28436,Gutti,KA,16.01458,74.62851,724.2,23.61,3.01,600.7,False
ka.geojson:28437,Kattanabhavi,KA,16.008,74.47318,858.7,22.08,2.81,826.6,False
ka.geojson:28438,Yaraganavi,KA,16.0152,74.99536,652.9,24.65,3.28,390.5,False
ka.geojson:28439,Godachi,KA,16.01106,75.18447,626.9,25.25,3.56,341.4,False
ka.geojson:28440,Bambarge,KA,16.00171,74.49578,829.1,22.28,2.82,826.0,False
ka.geojson:28441,Budihal,KA,16.01297,74.67816,687.9,23.84,3.03,511.8,False
ka.geojson:28442,Kurihal K H,KA,16.00902,74.46047,801.4,22.46,2.83,841.8,False
ka.geojson:28443,Rangadoli,KA,16.01238,74.63616,700.7,23.76,3.02,583.1,False
ka.geojson:28444,Korakopa,KA,16.02538,75.08435,655.3,24.63,3.28,359.4,False
ka.geojson:28445,Rokkadakatti,KA,16.04413,75.2581,635.4,25.2,3.56,334.1,False
ka.geojson:28446,Kurihal B K,KA,16.00475,74.45762,776.3,22.62,2.84,859.2,False
ka.geojson:28447,Yaddalgudd,KA,16.01316,74.68978,686.1,23.85,3.03,491.4,False
ka.geojson:28448,Hudli,KA,15.99491,74.65968,720.6,23.63,3.01,515.6,False
ka.geojson:28449,Panjanatti,KA,15.99973,74.72936,720.4,23.63,3.01,519.1,False
ka.geojson:28450,Heggere,KA,15.99054,74.54541,809.6,22.4,2.83,762.5,False
ka.geojson:28451,Timmapur S A,KA,16.03716,75.40696,638.9,25.48,3.7,324.6,False
ka.geojson:28452,Soppadla,KA,16.02813,75.31268,637.4,25.19,3.56,330.5,False
ka.geojson:28453,Hirebudnur,KA,15.99742,74.88202,677.1,24.49,3.27,432.2,False
ka.geojson:28454,Bodakenahatti,KA,15.99402,74.45604,779.2,22.6,2.84,915.8,False
ka.geojson:28455,Honage,KA,15.96476,74.51624,782.8,22.58,2.84,825.7,False
ka.geojson:28456,Nandi,KA,15.98671,74.59915,741.3,22.85,2.86,624.5,False
ka.geojson:28457,Suladhal,KA,15.97896,74.69225,736.3,23.53,3.01,576.3,False
ka.geojson:28458,Aneguddi,KA,16.01109,75.35244,651.4,25.09,3.55,326.3,False
ka.geojson:28459,Vannur,KA,15.98332,74.78699,725.6,23.6,3.01,472.8,False
ka.geojson:28460,Kenchanhatti,KA,15.98586,74.57661,796.3,22.49,2.84,681.8,False
ka.geojson:28461,Handiganur,KA,15.98116,74.45831,792.8,22.51,2.84,986.1,False
ka.geojson:28462,Kesaragop,KA,16.01573,75.13218,657.7,25.05,3.55,350.4,False
ka.geojson:28463,Oblapur,KA,15.99856,75.29367,622.0,25.29,3.56,330.3,False
ka.geojson:28464,Kadoli,KA,15.95256,74.49518,755.5,22.75,2.85,877.6,False
ka.geojson:28465,Chikkabudnur,KA,15.98463,74.84983,682.4,23.88,3.03,457.6,False
ka.geojson:28466,Kedanur,KA,15.96934,74.47371,826.9,22.29,2.82,974.9,False
ka.geojson:28467,Soppadla,KA,15.9883,75.06053,657.6,24.62,3.28,366.4,False
ka.geojson:28468,Totagatti,KA,16.01057,75.1518,642.4,25.15,3.55,347.4,False
ka.geojson:28469,Katakol,KA,15.97659,75.12264,642.6,24.71,3.29,350.7,False
ka.geojson:28470,Umatar,KA,15.99521,75.40589,611.3,25.66,3.72,325.2,False
ka.geojson:28471,Hanamapur S U,KA,15.99955,75.38656,637.9,25.48,3.7,325.3,False
ka.geojson:28472,Mudenur,KA,15.99005,75.32962,632.1,25.22,3.56,327.3,False
ka.geojson:28473,Narasapur,KA,16.00717,75.22311,605.9,25.39,3.57,337.5,False
ka.geojson:28474,Sonatti,KA,15.97154,74.55269,763.2,22.7,2.85,720.2,False
ka.geojson:28475,Yaragatti,KA,15.98333,75.02263,667.7,24.55,3.27,376.3,False
ka.geojson:28476,Yarazarvi,KA,15.97796,74.94278,657.6,24.62,3.28,409.4,False
ka.geojson:28477,Tumarguddi,KA,15.95401,74.65956,740.9,23.5,3.0,612.2,False
ka.geojson:28478,Gajaminhal,KA,15.96719,74.7508,794.0,23.15,2.98,511.7,False
ka.geojson:28479,Mahalenahatti,KA,15.96769,74.44585,769.6,22.66,2.85,1084.9,False
ka.geojson:28480,Atiwad,KA,15.95055,74.43721,810.6,22.4,2.83,1127.7,False
ka.geojson:28481,Tadasalur,KA,15.9581,74.89863,704.8,24.31,3.25,432.4,False
ka.geojson:28482,Aribenchi,KA,15.99533,75.26491,599.0,25.43,3.58,333.3,False
ka.geojson:28483,Otamadu,KA,15.95764,74.6332,759.9,23.37,3.0,675.5,False
ka.geojson:28484,Malagali,KA,15.9732,74.91366,689.9,24.41,3.26,429.0,False
ka.geojson:28485,Chalvenahatti,KA,15.96289,74.45351,777.0,22.61,2.84,1051.8,False
ka.geojson:28486,Sunnal,KA,15.98008,75.25156,580.2,25.56,3.59,333.0,False
ka.geojson:28487,Mohare,KA,15.94036,74.73368,830.1,22.92,2.96,597.7,False
ka.geojson:28488,Agasage,KA,15.94861,74.46357,776.2,22.62,2.84,997.1,False
ka.geojson:28489,Kabalapur,KA,15.94739,74.59567,809.2,22.4,2.83,758.3,False
ka.geojson:28490,Kalamad,KA,15.98919,75.36207,641.1,25.16,3.55,326.5,False
ka.geojson:28491,Chilamur,KA,15.9741,75.20944,618.1,25.31,3.57,338.5,False
ka.geojson:28492,Deshanur,KA,15.93314,74.69743,818.8,22.99,2.97,628.3,False
ka.geojson:28493,Budigop,KA,15.95698,74.96757,673.9,24.51,3.27,398.3,False
ka.geojson:28494,Chachadi,KA,15.94555,74.84872,705.9,23.73,3.02,472.2,False
ka.geojson:28495,Bekkinakeri,KA,15.92973,74.42389,838.5,22.21,2.81,1159.6,False
ka.geojson:28496,Belgaum Mc,KA,15.87915,74.5136,771.2,22.65,2.84,1068.8,False
ka.geojson:28497,Gundalur,KA,15.94859,74.87115,707.6,23.71,3.02,451.3,False
ka.geojson:28498,Turanur,KA,15.96528,75.28407,574.5,25.59,3.59,330.6,False
ka.geojson:28499,Kankanwadi,KA,15.96316,75.26437,589.8,25.49,3.58,331.6,False
ka.geojson:28500,Rainapur,KA,15.96092,75.0233,665.1,24.57,3.27,376.5,False
ka.geojson:28501,Gojage,KA,15.92464,74.43908,807.3,22.42,2.83,1010.5,False
ka.geojson:28502,Hanabaratti,KA,15.93892,74.76626,801.5,23.1,2.98,573.1,False
ka.geojson:28503,M Kallapur,KA,15.97553,75.38484,607.6,25.68,3.72,326.5,False
ka.geojson:28504,Mannur,KA,15.91146,74.45255,774.5,22.63,2.84,1043.9,False
ka.geojson:28505,Chandur,KA,15.93371,74.64528,754.5,23.41,3.0,655.3,False
ka.geojson:28506,Kalakhamb,KA,15.90959,74.57014,836.4,22.23,2.82,823.0,False
ka.geojson:28507,Ambewadi,KA,15.91319,74.47013,760.6,22.72,2.85,1067.8,False
ka.geojson:28508,Uchagaon,KA,15.90105,74.42353,792.4,22.51,2.84,1173.8,False
ka.geojson:28509,M Khanapur,KA,15.96807,75.39443,606.6,25.69,3.72,325.8,False
ka.geojson:28510,Khangavi B K,KA,15.92079,74.63113,789.7,23.18,2.98,710.6,False
ka.geojson:28511,Goundawad,KA,15.93168,74.50734,730.6,22.92,2.86,843.2,False
ka.geojson:28512,Mudakavi,KA,15.95695,75.36556,648.3,25.11,3.55,327.2,False
ka.geojson:28513,Nugganatti,KA,15.9451,74.97344,699.9,24.34,3.26,395.7,False
ka.geojson:28514,Aladakatti K M,KA,15.94958,75.00476,683.4,24.45,3.26,381.2,False
ka.geojson:28515,Khangavi K H,KA,15.92141,74.61889,797.2,22.48,2.83,715.1,False
ka.geojson:28516,Halaki,KA,15.93339,74.92723,726.2,24.17,3.24,419.9,False
ka.geojson:28517,Muchandi,KA,15.90816,74.58563,861.8,22.06,2.8,802.5,False
ka.geojson:28518,Kilabanur,KA,15.95298,75.29396,581.7,25.55,3.59,331.5,False
ka.geojson:28519,Halagatti,KA,15.94633,75.31801,568.4,25.63,3.59,329.9,False
ka.geojson:28520,Aste,KA,15.9143,74.60024,853.7,22.12,2.81,760.3,False
ka.geojson:28521,Tallur,KA,15.91164,74.9937,733.3,24.12,3.24,390.3,False
ka.geojson:28522,Chandgad,KA,15.91812,74.60932,823.8,22.31,2.82,736.7,False
ka.geojson:28523,Yadalabhavi Hatti,KA,15.92204,74.64892,750.2,23.44,3.0,695.3,False
ka.geojson:28524,M Thimapur,KA,15.95257,75.39746,587.0,25.82,3.73,326.2,False
ka.geojson:28525,Myakalmardi,KA,15.92611,74.81475,717.2,23.65,3.02,497.8,False
ka.geojson:28526,Halolli,KA,15.95415,75.23689,593.4,25.47,3.58,333.7,False
ka.geojson:28527,Karadigud,KA,15.95358,75.41901,581.0,25.85,3.73,326.3,False
ka.geojson:28528,Kangrali B K Og,KA,15.91719,74.50324,731.7,22.91,2.86,1040.7,False
ka.geojson:28529,Alatage,KA,15.91582,74.48926,749.7,22.79,2.86,1061.0,False
ka.geojson:28530,Jalikatti,KA,15.91623,75.03813,683.8,24.44,3.26,371.5,False
ka.geojson:28531,Khanapeth,KA,15.93241,75.19286,628.5,25.24,3.56,338.9,False
ka.geojson:28532,K Junipeth,KA,15.92958,75.22294,623.6,25.28,3.56,337.7,False
ka.geojson:28533,Haletoragal,KA,15.93283,75.25458,677.5,24.92,3.53,335.2,False
ka.geojson:28534,Padamandi,KA,15.93774,75.11769,614.4,24.9,3.3,350.8,False
ka.geojson:28535,Ujjanatti,KA,15.92728,74.79226,742.1,23.49,3.0,530.8,False
ka.geojson:28536,Mallapur Kariyat Nesargi,KA,15.92253,74.76719,815.4,23.01,2.97,568.2,False
ka.geojson:28537,Chunchunur,KA,15.92193,75.11762,616.4,24.88,3.3,346.9,False
ka.geojson:28538,Ujjinakop,KA,15.93412,75.08904,620.7,24.86,3.3,358.4,False
ka.geojson:28539,Ramapur,KA,15.93701,75.236,627.2,25.25,3.56,336.0,False
ka.geojson:28540,Marihal,KA,15.89355,74.66093,770.4,23.31,2.99,776.4,False
ka.geojson:28541,Karadiguddi,KA,15.88952,74.67606,804.2,23.09,2.97,729.9,False
ka.geojson:28542,Sulebhavi,KA,15.90732,74.64767,744.6,23.47,3.0,782.3,False
ka.geojson:28543,Kalakuppli,KA,15.91531,74.80164,732.2,23.55,3.01,508.9,False
ka.geojson:28544,Kangrali K H Og,KA,15.90487,74.48958,736.9,22.87,2.86,1098.9,False
ka.geojson:28545,Srirangapur,KA,15.89668,75.04277,679.7,24.47,3.27,361.8,False
ka.geojson:28546,Basarga K P,KA,15.92014,74.89171,747.9,24.03,3.23,441.7,False
ka.geojson:28547,Ramdurg Tmc,KA,15.93763,75.28596,579.0,25.57,3.59,332.4,False
ka.geojson:28548,Hindalgi Nmct,KA,15.8942,74.47344,740.0,22.85,2.86,1150.2,False
ka.geojson:28549,Nesargi,KA,15.90542,74.76988,758.9,23.38,3.0,545.0,False
ka.geojson:28550,Idagal,KA,15.93607,75.35926,567.0,25.64,3.59,328.7,False
ka.geojson:28551,Madalur,KA,15.89658,75.06,666.8,24.56,3.27,358.1,False
ka.geojson:28552,Harugop,KA,15.89759,74.8705,727.3,23.59,3.01,448.6,False
ka.geojson:28553,Rankalkop,KA,15.91678,75.27125,685.3,24.87,3.53,333.1,False
ka.geojson:28554,Balekundri B K,KA,15.89812,74.62667,730.1,23.57,3.01,847.7,False
ka.geojson:28555,Modge,KA,15.8927,74.6422,735.2,23.54,3.01,824.7,False
ka.geojson:28556,Kudremani,KA,15.87032,74.36916,778.2,21.5,2.55,1823.3,False
ka.geojson:28557,Murgod,KA,15.89926,74.93295,740.9,24.07,3.23,417.0,False
ka.geojson:28558,Balekundri K H,KA,15.8914,74.61694,736.4,22.88,2.86,889.8,False
ka.geojson:28559,Jangamabudagatti,KA,15.91357,74.93083,754.0,23.99,3.23,410.5,False
ka.geojson:28560,Ghataknur,KA,15.91418,75.31546,655.7,25.07,3.54,333.4,False
ka.geojson:28561,Hogarti,KA,15.89635,74.70282,864.4,22.7,2.95,668.1,False
ka.geojson:28562,Sulge Uchagaon,KA,15.88708,74.44857,742.0,22.84,2.86,1278.4,False
ka.geojson:28563,Turamari,KA,15.88718,74.41758,763.0,22.71,2.85,1472.3,False
ka.geojson:28564,Gontamar,KA,15.90737,74.84642,744.8,23.47,3.0,477.2,False
ka.geojson:28565,Bachi,KA,15.88336,74.40291,761.6,22.71,2.85,1550.5,False
ka.geojson:28566,Somanatti,KA,15.89978,74.78918,744.0,23.48,3.0,529.4,False
ka.geojson:28567,Hiremulangi,KA,15.92193,75.37932,557.8,26.01,3.75,331.9,False
ka.geojson:28568,Sambra,KA,15.87629,74.60438,744.4,22.83,2.86,943.6,False
ka.geojson:28569,Mutge,KA,15.88139,74.58534,736.9,22.87,2.86,994.1,False
ka.geojson:28570,Kolachi,KA,15.90968,75.3369,660.7,25.03,3.54,335.1,False
ka.geojson:28571,Hosakeri,KA,15.9249,75.40497,562.2,25.98,3.74,330.8,False
ka.geojson:28572,Dodamangadi,KA,15.91432,75.28662,667.2,24.99,3.54,332.7,False
ka.geojson:28573,Chinchakhandi,KA,15.91246,75.30289,673.7,24.95,3.53,333.7,False
ka.geojson:28574,Inchal,KA,15.87207,74.8358,728.6,23.02,2.86,480.5,False
ka.geojson:28575,Belgaum Cantonment C B,KA,15.87513,74.49218,769.3,22.66,2.85,1128.8,False
ka.geojson:28576,Kallehol,KA,15.87761,74.42082,749.8,22.79,2.85,1439.0,False
ka.geojson:28577,Nilgi,KA,15.88004,74.56687,734.4,22.89,2.86,1032.7,False
ka.geojson:28578,Lingadhal,KA,15.92351,75.35878,598.5,25.44,3.58,331.7,False
ka.geojson:28579,Kitadal,KA,15.90425,75.14415,598.2,25.44,3.58,347.9,False
ka.geojson:28580,Huligop,KA,15.92529,75.34594,571.2,25.62,3.59,331.0,False
ka.geojson:28581,Aratagal,KA,15.90396,75.16201,592.8,25.48,3.58,346.3,False
ka.geojson:28582,Mutawad,KA,15.88604,74.81408,756.5,23.4,3.0,502.3,False
ka.geojson:28583,Benkanhalli Og,KA,15.87613,74.45919,750.6,22.79,2.85,1227.0,False
ka.geojson:28584,Madanbhavi,KA,15.88643,74.77328,764.5,23.34,2.99,553.8,False
ka.geojson:28585,Maganur,KA,15.90129,75.21684,634.2,25.21,3.56,338.5,False
ka.geojson:28586,Basaragi Inam,KA,15.90042,75.17766,592.3,25.48,3.58,344.3,False
ka.geojson:28587,Jakabal,KA,15.89809,75.12629,599.0,25.43,3.57,350.9,False
ka.geojson:28588,Mattikop,KA,15.88844,74.73409,829.6,22.92,2.96,598.4,False
ka.geojson:28589,Belgaum Og,KA,15.86064,74.48351,778.3,22.13,2.64,1284.6,False
ka.geojson:28590,Sutagatti,KA,15.88249,74.70832,854.0,22.76,2.95,637.3,False
ka.geojson:28591,Gonaganur,KA,15.90451,75.19724,596.6,25.45,3.58,341.2,False
ka.geojson:28592,Chikmulangi,KA,15.91396,75.39527,555.0,26.02,3.75,332.4,False
